H Table: (M=3.0,Z=0.03)

Isotopes	Yields
Pd-105		2.9797235E-09	
Pd-106		6.6630835E-09	
Pd-107		8.0413300E-10	
Pd-108		7.6647692E-09	
Pd-109		1.4911025E-99	
Pd-110		1.7421798E-09	
Pd-111		1.4906940E-99	
Pd-112		1.4906940E-99	
Ag-101		1.4906940E-99	
Ag-102		1.4906940E-99	
Ag-103		1.4906940E-99	
Ag-104		1.4906940E-99	
Ag-105		1.4906940E-99	
Ag-106		1.4906940E-99	
Ag-107		1.6954980E-09	
Ag-108		1.4906940E-99	
Ag-109		3.0974845E-09	
Ag-110		1.4906940E-99	
Ag-111		1.4906940E-99	
Ag-112		1.4906940E-99	
Ag-113		1.4906940E-99	
Cd-102		1.4906940E-99	
Cd-103		1.4906940E-99	
Cd-104		1.4906940E-99	
Cd-105		1.4906940E-99	
Cd-106		1.3728317E-10	
Cd-107		1.4906940E-99	
Cd-108		1.0513862E-10	
Cd-109		2.9652377E-32	
Cd-110		5.5344000E-09	
Cd-111		2.9383335E-09	
Cd-112		8.4377331E-09	
Cd-113		3.0744702E-09	
Cd-114		1.1661157E-08	
Cd-115		7.0078755E-50	
Cd-116		2.1029871E-09	
Cd-117		1.4906940E-99	
Cd-118		1.4906940E-99	
In-106		1.4906940E-99	
In-107		1.4906940E-99	
In-108		1.4906940E-99	
In-109		1.4906940E-99	
In-110		1.4906940E-99	
In-111		1.4906940E-99	
In-112		1.4906940E-99	
In-113		5.6413736E-11	
In-114		1.4906940E-99	
In-115		2.9466720E-09	
In-116		1.4906940E-99	
In-117		1.4906940E-99	
In-118		1.4906940E-99	
In-119		1.4906940E-99	
Sn-108		1.4906940E-99	
Sn-109		1.4906940E-99	
Sn-110		1.4906940E-99	
Sn-111		1.4906940E-99	
Sn-112		2.6430280E-10	
Sn-113		1.4906940E-99	
Sn-114		1.8409718E-10	
Sn-115		9.5523754E-11	
Sn-116		1.4270128E-08	
Sn-117		5.5705222E-09	
Sn-118		2.3106193E-08	
Sn-119		7.3274760E-09	
Sn-120		3.3621607E-08	
Sn-121		6.8682862E-98	
Sn-122		3.9142296E-09	
Sn-123		5.2826990E-87	
Sn-124		1.7994996E-09	
Sn-125		1.4906940E-99	
Sn-126		3.6135170E-14	
Sn-127		1.4906940E-99	
Sn-128		1.4906940E-99	
Sn-129		1.4906940E-99	
Sn-130		1.4906940E-99	
Sb-112		1.4906940E-99	
Sb-113		1.4906940E-99	
Sb-114		1.4906940E-99	
Sb-115		1.4906940E-99	
Sb-116		1.4906940E-99	
Sb-117		1.4906940E-99	
Sb-118		1.4906940E-99	
Sb-119		1.4906940E-99	
Sb-120		1.4906940E-99	
Sb-121		3.2934242E-09	
Sb-122		7.1425347E-98	
Sb-123		1.4754772E-09	
Sb-124		1.4906940E-99	
Sb-125		1.4623332E-23	
Sb-126		1.3484597E-20	
Sb-127		1.4906940E-99	
Sb-128		1.4906940E-99	
Sb-129		1.4906940E-99	
Sb-130		1.4906940E-99	
Sb-131		1.4906940E-99	
Sb-132		1.4906940E-99	
Sb-133		1.4906940E-99	
Te-114		1.4906940E-99	
Te-115		1.4906940E-99	
Te-116		1.4906940E-99	
Te-117		1.4906940E-99	
Te-118		1.4906940E-99	
Te-119		1.4906940E-99	
Te-120		3.5212212E-11	
Te-121		1.4906940E-99	
Te-122		3.8246870E-09	
Te-123		1.3126080E-09	
Te-124		7.5200095E-09	
Te-125		4.6062663E-09	
Te-126		1.7950812E-08	
Te-127		1.4906986E-99	
Te-128		1.3692411E-08	
Te-129		1.4906940E-99	
Te-130		1.3727317E-08	
Te-131		1.4906940E-99	
Te-132		1.4906940E-99	
Te-133		1.4906940E-99	
Te-134		1.4906940E-99	
I-117		1.4906940E-99	
I-118		1.4906940E-99	
I-119		1.4906940E-99	
I-120		1.4906940E-99	
I-121		1.4906940E-99	
I-122		1.4906940E-99	
I-123		1.4906940E-99	
I-124		1.4906940E-99	
I-125		1.4906940E-99	
I-126		1.4906940E-99	
I-127		4.5642300E-09	
I-128		1.4906940E-99	
I-129		3.1295112E-11	
I-130		1.4906940E-99	
I-131		1.4906940E-99	
I-132		1.4906940E-99	
I-133		1.4906940E-99	
I-134		1.4906940E-99	
I-135		1.4906940E-99	
Xe-118		1.4906940E-99	
Xe-119		1.4906940E-99	
Xe-120		1.4906940E-99	
Xe-121		1.4906940E-99	
Xe-122		1.4906940E-99	
Xe-123		1.4906940E-99	
Xe-124		4.7777885E-11	
Xe-125		1.4906940E-99	
Xe-126		4.2177735E-11	
Xe-127		1.4906940E-99	
Xe-128		4.1159033E-09	
Xe-129		1.1966891E-08	
Xe-130		8.6525571E-09	
Xe-131		1.1225422E-08	
Xe-132		2.4189126E-08	
Xe-133		5.4634671E-96	
Xe-134		5.5271054E-09	
Xe-135		1.4906940E-99	
Xe-136		3.3310692E-09	
Xe-137		1.4906940E-99	
Xe-138		1.4906940E-99	
Cs-123		1.4906940E-99	
Cs-124		1.4906940E-99	
Cs-125		1.4906940E-99	
Cs-126		1.4906940E-99	
Cs-127		1.4906940E-99	
Cs-128		1.4906940E-99	
Cs-129		1.4906940E-99	
Cs-130		1.4906940E-99	
Cs-131		1.4906940E-99	
Cs-132		1.4906940E-99	
Cs-133		5.0449219E-09	
Cs-134		2.0060322E-25	
Cs-135		1.4449973E-09	
Cs-136		3.8209228E-95	
Cs-137		1.3414573E-11	
Cs-138		1.4906940E-99	
Cs-139		1.4906940E-99	
Ba-124		1.4906940E-99	
Ba-125		1.4906940E-99	
Ba-126		1.4906940E-99	
Ba-127		1.4906940E-99	
Ba-128		1.4906940E-99	
Ba-129		1.4906940E-99	
Ba-130		3.9231382E-11	
Ba-131		1.4906940E-99	
Ba-132		3.8120266E-11	
Ba-133		1.4348592E-21	
Ba-134		5.1442011E-09	
Ba-135		3.9360129E-09	
Ba-136		1.5909520E-08	
Ba-137		1.5219987E-08	
Ba-138		1.0912061E-07	
Ba-139		1.4906940E-99	
Ba-140		1.4906940E-99	
Ba-141		1.4906940E-99	
Ba-142		1.4906940E-99	
La-127		1.4906940E-99	
La-128		1.4906940E-99	
La-129		1.4906940E-99	
La-130		1.4906940E-99	
La-131		1.4906940E-99	
La-132		1.4906940E-99	
La-133		1.4906940E-99	
La-134		1.4906940E-99	
La-135		1.4906940E-99	
La-136		1.4906940E-99	
La-137		4.4970587E-17	
La-138		3.4508092E-12	
La-139		1.2329143E-08	
La-140		1.4911067E-99	
La-141		1.4906940E-99	
La-142		1.4906940E-99	
La-143		1.4906940E-99	
Ce-130		1.4906940E-99	
Ce-131		1.4906940E-99	
Ce-132		1.4906940E-99	
Ce-133		1.4906940E-99	
Ce-134		1.4906940E-99	
Ce-135		1.4906940E-99	
Ce-136		1.8132672E-11	
Ce-137		1.4906940E-99	
Ce-138		2.4872456E-11	
Ce-139		1.4906940E-99	
Ce-140		2.5387381E-08	
Ce-141		3.9696225E-95	
Ce-142		1.6604103E-09	
Ce-143		1.4906940E-99	
Ce-144		1.4906940E-99	
Ce-145		1.4906940E-99	
Ce-146		1.4906940E-99	
Pr-133		1.4906940E-99	
Pr-134		1.4906940E-99	
Pr-135		1.4906940E-99	
Pr-136		1.4906940E-99	
Pr-137		1.4906940E-99	
Pr-138		1.4906940E-99	
Pr-139		1.4906940E-99	
Pr-140		1.4906940E-99	
Pr-141		3.1827476E-09	
Pr-142		1.4907030E-99	
Pr-143		1.4906940E-99	
Pr-144		1.4906940E-99	
Pr-145		1.4906940E-99	
Pr-146		1.4906940E-99	
Pr-147		1.4906940E-99	
Pr-148		1.4906940E-99	
Pr-149		1.4906940E-99	
Nd-134		1.4906940E-99	
Nd-135		1.4906940E-99	
Nd-136		1.4906940E-99	
Nd-137		1.4906940E-99	
Nd-138		1.4906940E-99	
Nd-139		1.4906940E-99	
Nd-140		1.4906940E-99	
Nd-141		1.4906940E-99	
Nd-142		5.6730071E-09	
Nd-143		1.5626031E-09	
Nd-144		3.7107481E-09	
Nd-145		1.0028881E-09	
Nd-146		2.8955181E-09	
Nd-147		1.9053944E-99	
Nd-148		6.9919166E-10	
Nd-149		1.4906940E-99	
Nd-150		4.7230594E-10	
Nd-151		1.4906940E-99	
Nd-152		1.4906940E-99	
Pm-137		1.4906940E-99	
Pm-138		1.4906940E-99	
Pm-139		1.4906940E-99	
Pm-140		1.4906940E-99	
Pm-141		1.4906940E-99	
Pm-142		1.4906940E-99	
Pm-143		1.4906940E-99	
Pm-144		1.4906940E-99	
Pm-145		4.8609690E-17	
Pm-146		1.3861805E-26	
Pm-147		3.2042867E-23	
Pm-148		1.4906940E-99	
Pm-149		1.4906940E-99	
Pm-150		1.4906940E-99	
Pm-151		1.4906940E-99	
Pm-152		1.4906940E-99	
Pm-153		1.4906940E-99	
Pm-154		1.4906940E-99	
Sm-140		1.4906940E-99	
Sm-141		1.4906940E-99	
Sm-142		1.4906940E-99	
Sm-143		1.4906940E-99	
Sm-144		7.9996820E-11	
Sm-145		1.4906940E-99	
Sm-146		1.2070598E-13	
Sm-147		5.7108882E-10	
Sm-148		6.0879281E-10	
Sm-149		4.3586275E-10	
Sm-150		4.8724361E-10	
Sm-151		5.1356320E-12	
Sm-152		9.8220113E-10	
Sm-153		1.4906940E-99	
Sm-154		7.2561386E-10	
Sm-155		1.4906940E-99	
Sm-156		1.4906940E-99	
Sm-157		1.4906940E-99	
Sm-158		1.4906940E-99	
Eu-143		1.4906940E-99	
Eu-144		1.4906940E-99	
Eu-145		1.4906940E-99	
Eu-146		1.4906940E-99	
Eu-147		1.4906940E-99	
Eu-148		1.4906940E-99	
Eu-149		1.4906940E-99	
Eu-150		1.4906940E-99	
Eu-151		4.7731207E-10	
Eu-152		1.3752835E-18	
Eu-153		5.3573542E-10	
Eu-154		1.3746456E-17	
Eu-155		1.9027824E-19	
Eu-156		1.4906940E-99	
Eu-157		1.4906940E-99	
Eu-158		1.4906940E-99	
Eu-159		1.4906940E-99	
Gd-144		1.4906940E-99	
Gd-145		1.4906940E-99	
Gd-146		1.4906940E-99	
Gd-147		1.4906940E-99	
Gd-148		1.4906940E-99	
Gd-149		1.4906940E-99	
Gd-150		1.4906940E-99	
Gd-151		1.4906940E-99	
Gd-152		1.1376907E-11	
Gd-153		1.4691911E-96	
Gd-154		1.6805661E-10	
Gd-155		5.3304691E-10	
Gd-156		8.6448463E-10	
Gd-157		6.0183778E-10	
Gd-158		1.1681680E-09	
Gd-159		1.4906940E-99	
Gd-160		7.8849144E-10	
Gd-161		1.4906940E-99	
Gd-162		1.4906940E-99	
Tb-147		1.4906940E-99	
Tb-148		1.4906940E-99	
Tb-149		1.4906940E-99	
Tb-150		1.4906940E-99	
Tb-151		1.4906940E-99	
Tb-152		1.4906940E-99	
Tb-153		1.4906940E-99	
Tb-154		1.4906940E-99	
Tb-155		1.4906940E-99	
