H Table: (M=15.0,Z=0.0001)
#H Lifetime: 1.412E+07
#H Mfinal: 1.620E+00
 Isotopes  Yields    
 Hf-177    1.789E-12 
 Hf-178    3.249E-12 
 Hf-179    1.420E-12 
 Hf-180    4.137E-12 
 Ta-180    5.426E-15 
 Ta-181    2.419E-12 
 W-180     3.669E-13 
 W-182     3.816E-12 
 W-183     1.403E-12 
 W-184     3.026E-12 
 W-186     2.889E-12 
 Re-185    1.344E-12 
 Re-187    2.135E-12 
 Os-184    2.086E-13 
 Os-186    1.182E-12 
 Os-187    5.632E-13 
 Os-188    6.168E-12 
 Os-189    6.266E-12 
 Os-190    1.104E-11 
 Os-192    1.665E-11 
 Ir-191    1.414E-11 
 Ir-193    2.420E-11 
 Pt-190    9.273E-14 
 Pt-192    1.451E-12 
 Pt-194    2.851E-11 
 Pt-195    2.745E-11 
 Pt-196    2.395E-11 
 Pt-198    6.805E-12 
 Au-197    1.274E-11 
 Hg-196    1.092E-12 
 Hg-198    4.545E-12 
 Hg-199    5.238E-12 
 Hg-200    1.050E-11 
 Hg-201    4.255E-12 
 Hg-202    1.165E-11 
 Hg-204    3.403E-12 
 Tl-203    7.389E-12 
 Tl-205    1.148E-11 
 Pb-204    8.215E-12 
 Pb-208    1.179E-10 
 Bi-209    1.096E-11 
