H Table: (M=20.0,Z=0.0001)
#H Lifetime: 9.976E+06
#H Mfinal: 2.820E+00
 Isotopes  Yields    
 Cd-110    1.393E-11 
 Cd-111    9.985E-12 
 Cd-112    2.265E-11 
 Cd-113    9.836E-12 
 Cd-114    3.051E-11 
 Cd-116    7.815E-12 
 In-113    7.444E-13 
 In-115    8.624E-12 
 Sn-112    9.692E-12 
 Sn-114    1.075E-11 
 Sn-115    6.681E-13 
 Sn-116    3.055E-11 
 Sn-117    1.528E-11 
 Sn-118    5.836E-11 
 Sn-119    1.767E-11 
 Sn-120    8.612E-11 
 Sn-122    1.363E-11 
 Sn-124    1.482E-11 
 Sb-121    9.879E-12 
 Sb-123    7.605E-12 
 Te-120    5.785E-13 
 Te-122    9.996E-12 
 Te-123    2.614E-12 
 Te-124    1.467E-11 
 Te-125    1.854E-11 
 Te-126    5.804E-11 
 Te-128    8.511E-11 
 Te-130    9.143E-11 
 I-127     2.113E-11 
 Xe-124    1.466E-12 
 Xe-126    1.391E-12 
 Xe-128    1.101E-11 
 Xe-129    6.602E-11 
 Xe-130    1.830E-11 
 Xe-131    5.526E-11 
 Xe-132    8.427E-11 
 Xe-134    3.288E-11 
 Xe-136    2.912E-11 
 Cs-133    2.265E-11 
 Ba-130    7.861E-12 
 Ba-132    8.904E-13 
 Ba-134    8.570E-12 
 Ba-135    1.850E-11 
 Ba-136    3.837E-11 
 Ba-137    3.377E-11 
 Ba-138    2.756E-10 
 La-138    2.023E-14 
 La-139    3.427E-11 
 Ce-136    2.273E-12 
 Ce-138    8.768E-13 
 Ce-140    7.848E-11 
 Ce-142    8.647E-12 
 Pr-141    1.205E-11 
 Nd-142    1.914E-11 
 Nd-143    6.991E-12 
 Nd-144    1.392E-11 
 Nd-145    4.587E-12 
 Nd-146    9.987E-12 
 Nd-148    3.363E-12 
 Nd-150    3.327E-12 
 Sm-144    9.892E-12 
 Sm-147    2.648E-12 
 Sm-148    2.352E-12 
 Sm-149    2.359E-12 
 Sm-150    1.479E-12 
 Sm-152    5.017E-12 
 Sm-154    4.391E-12 
 Eu-151    2.855E-12 
 Eu-153    3.077E-12 
 Gd-152    1.435E-13 
 Gd-154    6.345E-13 
 Gd-155    3.094E-12 
 Gd-156    5.041E-12 
 Gd-157    3.320E-12 
 Gd-158    5.974E-12 
 Gd-160    4.987E-12 
 Tb-159    3.986E-12 
 Dy-156    4.313E-14 
 Dy-158    1.087E-13 
 Dy-160    1.531E-12 
 Dy-161    4.832E-12 
 Dy-162    7.256E-12 
 Dy-163    6.309E-12 
 Dy-164    7.861E-12 
 Ho-165    1.175E-11 
 Er-162    1.021E-13 
 Er-164    9.282E-13 
 Er-166    6.748E-12 
 Er-167    3.917E-12 
 Er-168    5.417E-12 
 Er-170    2.787E-12 
 Tm-169    2.705E-12 
 Yb-168    1.776E-13 
 Yb-170    2.294E-12 
 Yb-171    2.690E-12 
 Yb-172    5.203E-12 
 Yb-173    3.064E-12 
 Yb-174    6.581E-12 
 Yb-176    2.851E-12 
 Lu-175    2.686E-12 
 Lu-176    1.915E-12 
 Hf-174    4.161E-13 
 Hf-176    1.824E-12 
 Hf-177    2.210E-12 
 Hf-178    4.174E-12 
 Hf-179    1.879E-12 
 Hf-180    5.371E-12 
 Ta-180    8.017E-15 
 Ta-181    3.002E-12 
 W-180     6.289E-13 
 W-182     5.086E-12 
 W-183     1.790E-12 
 W-184     3.790E-12 
 W-186     3.421E-12 
 Re-185    1.730E-12 
 Re-187    2.724E-12 
 Os-184    7.572E-13 
 Os-186    1.920E-12 
 Os-187    7.172E-13 
 Os-188    7.826E-12 
 Os-189    7.974E-12 
 Os-190    1.394E-11 
 Os-192    2.115E-11 
 Ir-191    1.799E-11 
 Ir-193    3.095E-11 
 Pt-190    3.585E-13 
 Pt-192    2.907E-12 
 Pt-194    3.616E-11 
 Pt-195    3.529E-11 
 Pt-196    3.039E-11 
 Pt-198    8.106E-12 
 Au-197    1.616E-11 
 Hg-196    2.970E-12 
 Hg-198    6.623E-12 
 Hg-199    7.316E-12 
 Hg-200    1.333E-11 
 Hg-201    5.487E-12 
 Hg-202    1.508E-11 
 Hg-204    3.408E-12 
 Tl-203    7.246E-12 
 Tl-205    1.426E-11 
 Pb-204    1.058E-11 
 Pb-208    1.536E-10 
 Bi-209    1.398E-11 
