H Table: (M=2.0,Z=0.001)
#H Ejected Yields
#H in solar masses
   Isotopes      Yields       
   Cu-65         5.30490268168e-09   
   Cu-66         1.27586537379e-25   
   Cu-67         3.51962359995e-28   
   Cu-68         1.03788789024e-99   
   Cu-69         1.03788789024e-99   
   Cu-70         1.03788789024e-99   
   Cu-71         1.03788789024e-99   
   Zn-62         1.03788789024e-99   
   Zn-63         1.03788789024e-99   
   Zn-64         1.25161667104e-08   
   Zn-65         1.4763706833e-12    
   Zn-66         8.2093253279e-09    
   Zn-67         1.30360596319e-09   
   Zn-68         5.9985793578e-09    
   Zn-69         6.44341997715e-23   
   Zn-70         1.62817326748e-10   
   Zn-71         2.17451506145e-29   
   Zn-72         8.62521172824e-59   
   Zn-73         1.03788789024e-99   
   Zn-74         1.03788789024e-99   
   Ga-65         1.64056637827e-34   
   Ga-66         1.03788789024e-99   
   Ga-67         8.31178760196e-28   
   Ga-68         9.50353156854e-34   
   Ga-69         6.54291721684e-10   
   Ga-70         1.41343318769e-24   
   Ga-71         4.81707016584e-10   
   Ga-72         1.73407043959e-20   
   Ga-73         5.11413771698e-29   
   Ga-74         1.89561687446e-86   
   Ga-75         1.03788789024e-99   
   Ge-66         1.03788789024e-99   
   Ge-67         1.03788789024e-99   
   Ge-68         1.03788789024e-99   
   Ge-69         1.03788789024e-99   
   Ge-70         8.17868342725e-10   
   Ge-71         7.85313213417e-18   
   Ge-72         9.80505809837e-10   
   Ge-73         2.75678294986e-10   
   Ge-74         1.37313859999e-09   
   Ge-75         6.00411417274e-23   
   Ge-76         2.01741067657e-10   
   Ge-77         3.55114391777e-23   
   Ge-78         7.16048771922e-40   
   As-69         1.03788789024e-99   
   As-70         1.03788789024e-99   
   As-71         4.93373615814e-37   
   As-72         1.03788789024e-99   
   As-73         6.16547243263e-37   
   As-74         7.82703631708e-28   
   As-75         1.88384056969e-10   
   As-76         1.44910859556e-20   
   As-77         1.89748689045e-22   
   As-78         3.3048715475e-37    
   As-79         1.03788789024e-99   
   As-80         1.03788789024e-99   
   As-81         1.03788789024e-99   
   Se-72         1.03788789024e-99   
   Se-73         1.03788789024e-99   
   Se-74         1.2096593329e-11    
   Se-75         2.28221538249e-20   
   Se-76         2.3052953354e-10    
   Se-77         1.4776156305e-10    
   Se-78         5.90923186877e-10   
   Se-79         3.2581312465e-11    
   Se-80         9.62993720459e-10   
   Se-81         1.24050421075e-25   
   Se-82         1.34087387226e-10   
   Se-83         1.13940731512e-27   
   Se-84         1.14398632406e-60   
   Br-74         1.03788789024e-99   
   Br-75         1.03788789024e-99   
   Br-76         1.03788789024e-99   
   Br-77         1.03788789024e-99   
   Br-78         1.03788789024e-99   
   Br-79         1.54602620191e-10   
   Br-80         3.7965891266e-25    
   Br-81         1.82174472041e-10   
   Br-82         9.66191641827e-21   
   Br-83         4.70912490786e-25   
   Br-84         4.93935041964e-39   
   Br-85         1.03788789024e-99   
   Br-86         1.03788789024e-99   
   Br-87         1.03788789024e-99   
   Kr-76         1.03788789024e-99   
   Kr-77         1.03788789024e-99   
   Kr-78         3.93805701094e-12   
   Kr-79         3.86938093119e-24   
   Kr-80         3.79243731715e-11   
   Kr-81         7.21840223481e-12   
   Kr-82         2.85397095252e-10   
   Kr-83         1.87092739262e-10   
   Kr-84         9.82599388585e-10   
   Kr-85         3.38498503432e-16   
   Kr-86         3.57544980883e-10   
   Kr-87         3.80367093571e-25   
   Kr-88         1.29251482344e-57   
   Kr-89         1.03788789024e-99   
   Kr-90         1.03788789024e-99   
   Rb-79         1.03788789024e-99   
   Rb-80         1.03788789024e-99   
   Rb-81         1.03788789024e-99   
   Rb-82         1.03788789024e-99   
   Rb-83         1.03788789024e-99   
   Rb-84         6.61598387501e-30   
   Rb-85         2.02397055069e-10   
   Rb-86         3.19437311495e-19   
   Rb-87         9.77665952673e-11   
   Rb-88         7.7103502589e-27    
   Rb-89         2.19265520276e-39   
   Rb-90         1.03788789024e-99   
   Rb-91         1.03788789024e-99   
   Sr-80         1.03788789024e-99   
   Sr-81         1.03788789024e-99   
   Sr-82         1.03788789024e-99   
   Sr-83         1.03788789024e-99   
   Sr-84         3.25722925696e-12   
   Sr-85         2.00106689169e-21   
   Sr-86         1.84913028502e-10   
   Sr-87         1.26079943161e-10   
   Sr-88         1.91357966581e-09   
   Sr-89         1.76223633105e-19   
   Sr-90         8.04453243955e-15   
   Sr-91         2.10887265529e-60   
   Sr-92         5.65983806252e-83   
   Sr-93         1.03788789024e-99   
   Sr-94         1.03788789024e-99   
   Y-85          1.03788789024e-99   
   Y-86          1.03788789024e-99   
   Y-87          1.03788789024e-99   
   Y-88          1.03788789024e-99   
   Y-89          4.91936334428e-10   
   Y-90          2.04740555813e-18   
   Y-91          1.54948647962e-26   
   Y-92          2.08619091057e-79   
   Y-93          1.03788789024e-99   
   Y-94          1.03788789024e-99   
   Y-95          1.03788789024e-99   
   Y-96          1.03788789024e-99   
   Zr-86         1.03788789024e-99   
   Zr-87         1.03788789024e-99   
   Zr-88         1.03788789024e-99   
   Zr-89         1.03788789024e-99   
   Zr-90         5.61020460154e-10   
   Zr-91         1.36787452798e-10   
   Zr-92         2.15846342751e-10   
   Zr-93         5.8672643214e-11    
   Zr-94         2.85415982409e-10   
   Zr-95         5.49679783121e-20   
   Zr-96         1.96604454431e-11   
   Zr-97         1.78570462373e-23   
   Zr-98         1.9662667298e-62    
   Nb-89         1.03788789024e-99   
   Nb-90         1.03788789024e-99   
   Nb-91         1.03788789024e-99   
   Nb-92         1.03788789024e-99   
   Nb-93         1.94995271073e-11   
   Nb-94         2.14340201351e-15   
   Nb-95         3.83011954086e-20   
   Nb-96         1.82445099434e-28   
   Nb-97         1.36537238363e-24   
   Nb-98         1.91272613529e-58   
   Nb-99         1.03788789024e-99   
   Mo-90         1.03788789024e-99   
   Mo-91         1.03788789024e-99   
   Mo-92         1.02785733845e-11   
   Mo-93         1.25999930071e-14   
   Mo-94         7.48098834881e-12   
   Mo-95         3.93130666763e-11   
   Mo-96         6.73368182376e-11   
   Mo-97         2.53596431495e-11   
   Mo-98         8.17513883821e-11   
   Mo-99         4.16492238806e-22   
   Mo-100        9.04916156634e-12   
   Mo-101        6.80565698528e-29   
   Mo-102        3.99720949679e-60   
   Tc-93         1.03788789024e-99   
   Tc-94         1.03788789024e-99   
   Tc-95         1.03788789024e-99   
   Tc-96         1.03788789024e-99   
   Tc-97         1.98450863041e-15   
   Tc-98         4.3025140625e-16    
   Tc-99         8.23803926034e-12   
   Tc-100        9.79311353166e-31   
   Tc-101        1.93995164555e-28   
   Tc-102        9.82777171711e-41   
   Tc-103        1.03788789024e-99   
