H Table: (M=6.0,Z=0.001)
#H Lifetime: 6.388E+07
#H Mfinal: 1.122E+00
 Isotopes  Yields    
 Ru-96     1.401E-11 
 Ru-98     4.913E-12 
 Ru-99     3.654E-11 
 Ru-100    4.327E-11 
 Ru-101    4.648E-11 
 Ru-102    1.003E-10 
 Ru-104    5.350E-11 
 Rh-103    5.241E-11 
 Pd-102    2.003E-12 
 Pd-104    3.073E-11 
 Pd-105    4.680E-11 
 Pd-106    6.691E-11 
 Pd-108    6.569E-11 
 Pd-110    2.755E-11 
 Ag-107    3.898E-11 
 Ag-109    3.822E-11 
 Cd-106    3.012E-12 
 Cd-108    3.663E-12 
 Cd-110    3.941E-11 
 Cd-111    3.509E-11 
 Cd-112    7.267E-11 
 Cd-113    3.440E-11 
 Cd-114    8.939E-11 
 Cd-116    2.604E-11 
 In-113    1.260E-12 
 In-115    3.099E-11 
 Sn-112    5.835E-12 
 Sn-114    4.163E-12 
 Sn-115    2.139E-12 
 Sn-116    1.043E-10 
 Sn-117    5.365E-11 
 Sn-118    1.780E-10 
 Sn-119    6.217E-11 
 Sn-120    2.433E-10 
 Sn-122    4.752E-11 
 Sn-124    4.232E-11 
 Sb-121    3.311E-11 
 Sb-123    2.459E-11 
 Te-120    7.628E-13 
 Te-122    2.543E-11 
 Te-123    8.833E-12 
 Te-124    4.915E-11 
 Te-125    6.245E-11 
 Te-126    1.776E-10 
 Te-128    2.824E-10 
 Te-130    3.031E-10 
 I-127     7.065E-11 
 Xe-124    1.027E-12 
 Xe-126    9.208E-13 
 Xe-128    2.516E-11 
 Xe-129    2.316E-10 
 Xe-130    5.455E-11 
 Xe-131    1.901E-10 
 Xe-132    2.508E-10 
 Xe-134    9.622E-11 
 Xe-136    7.580E-11 
 Cs-133    7.009E-11 
 Ba-130    8.424E-13 
 Ba-132    8.316E-13 
 Ba-134    2.634E-11 
 Ba-135    5.924E-11 
 Ba-136    7.772E-11 
 Ba-137    1.181E-10 
 Ba-138    6.752E-10 
 La-138    6.941E-14 
 La-139    9.125E-11 
 Ce-136    3.958E-13 
 Ce-138    5.540E-13 
 Ce-140    2.051E-10 
 Ce-142    2.713E-11 
 Pr-141    3.418E-11 
 Nd-142    4.928E-11 
 Nd-143    2.177E-11 
 Nd-144    4.454E-11 
 Nd-145    1.499E-11 
 Nd-146    3.279E-11 
 Nd-148    1.077E-11 
 Nd-150    1.037E-11 
 Sm-144    1.779E-12 
 Sm-147    8.671E-12 
 Sm-148    7.269E-12 
 Sm-149    7.919E-12 
 Sm-150    5.112E-12 
 Sm-152    1.621E-11 
 Sm-154    1.405E-11 
 Eu-151    9.291E-12 
 Eu-153    1.051E-11 
 Gd-152    5.364E-13 
 Gd-154    2.360E-12 
 Gd-155    1.032E-11 
 Gd-156    1.552E-11 
 Gd-157    1.129E-11 
 Gd-158    1.929E-11 
 Gd-160    1.610E-11 
 Tb-159    1.299E-11 
 Dy-156    4.565E-14 
 Dy-158    7.980E-14 
 Dy-160    2.790E-12 
 Dy-161    1.626E-11 
 Dy-162    2.388E-11 
 Dy-163    2.180E-11 
 Dy-164    2.710E-11 
 Ho-165    4.018E-11 
 Er-162    7.312E-14 
 Er-164    1.213E-12 
 Er-166    2.037E-11 
 Er-167    1.325E-11 
 Er-168    1.715E-11 
 Er-170    8.988E-12 
 Tm-169    8.853E-12 
 Yb-168    7.250E-14 
 Yb-170    2.452E-12 
 Yb-171    8.613E-12 
 Yb-172    1.382E-11 
 Yb-173    9.807E-12 
 Yb-174    2.046E-11 
 Yb-176    8.358E-12 
 Lu-175    8.611E-12 
 Lu-176    2.381E-12 
 Hf-174    5.670E-14 
 Hf-176    2.100E-12 
 Hf-177    6.791E-12 
 Hf-178    1.090E-11 
 Hf-179    5.238E-12 
 Hf-180    1.420E-11 
 Ta-180    1.113E-15 
 Ta-181    9.361E-12 
 W-180     3.912E-14 
 W-182     9.669E-12 
 W-183     5.117E-12 
 W-184     1.101E-11 
 W-186     1.005E-11 
 Re-185    5.018E-12 
 Re-187    8.203E-12 
 Os-184    3.311E-14 
 Os-186    3.108E-12 
 Os-187    2.897E-12 
 Os-188    2.422E-11 
 Os-189    2.756E-11 
 Os-190    4.863E-11 
 Os-192    7.394E-11 
 Ir-191    6.239E-11 
 Ir-193    1.074E-10 
 Pt-190    4.721E-14 
 Pt-192    5.992E-12 
 Pt-194    1.245E-10 
 Pt-195    1.220E-10 
 Pt-196    1.007E-10 
 Pt-198    2.674E-11 
 Au-197    5.225E-11 
 Hg-196    1.436E-13 
 Hg-198    1.309E-11 
 Hg-199    1.677E-11 
 Hg-200    2.364E-11 
 Hg-201    1.308E-11 
 Hg-202    3.045E-11 
 Hg-204    6.916E-12 
 Tl-203    1.603E-11 
 Tl-205    3.846E-11 
 Pb-204    1.477E-11 
 Pb-208    4.776E-10 
 Bi-209    4.541E-11 
