H Table: (M=4.0,Z=0.001)
#H Lifetime: 1.518E+08
#H Mfinal: 8.936E-01
 Isotopes  Yields   
 Hf-176    3.019E-12
 Hf-177    1.302E-11
 Hf-178    4.147E-11
 Hf-179    1.578E-11
 Hf-180    7.296E-11
 Ta-180    8.558E-16
 Ta-181    2.045E-11
 W-180     3.964E-14
 W-182     3.301E-11
 W-183     2.037E-11
 W-184     4.784E-11
 W-186     2.992E-11
 Re-185    1.380E-11
 Re-187    1.196E-11
 Os-184    2.182E-14
 Os-186    1.346E-11
 Os-187    4.861E-12
 Os-188    4.868E-11
 Os-189    2.595E-11
 Os-190    6.736E-11
 Os-192    7.412E-11
 Ir-191    4.835E-11
 Ir-193    8.171E-11
 Pt-190    3.098E-14
 Pt-192    9.326E-12
 Pt-194    1.165E-10
 Pt-195    9.352E-11
 Pt-196    1.212E-10
 Pt-198    2.809E-11
 Au-197    5.255E-11
 Hg-196    9.267E-14
 Hg-198    5.439E-11
 Hg-199    3.563E-11
 Hg-200    8.937E-11
 Hg-201    4.111E-11
 Hg-202    1.306E-10
 Hg-204    1.568E-11
 Tl-203    6.253E-11
 Tl-205    9.692E-11
 Pb-204    6.713E-11
 Pb-208    5.246E-09
 Bi-209    3.438E-10




















































































































































































































































































































































































































































































































































































































































































































































































































































































