H Table: (M=25.0,Z=0.001)
#H Lifetime: 7.989E+06
#H Mfinal: 6.350E+00
 Isotopes  Yields    
 Sn-120    6.706E-09 
 Sn-122    2.434E-09 
 Sn-124    1.571E-09 
 Sb-121    6.680E-10 
 Sb-123    3.683E-10 
 Te-120    2.525E-12 
 Te-122    4.802E-10 
 Te-123    1.611E-10 
 Te-124    9.556E-10 
 Te-125    5.970E-10 
 Te-126    2.313E-09 
 Te-128    1.469E-09 
 Te-130    1.719E-09 
 I-127     6.085E-10 
 Xe-124    3.425E-12 
 Xe-126    3.030E-12 
 Xe-128    4.265E-10 
 Xe-129    1.096E-09 
 Xe-130    9.107E-10 
 Xe-131    1.141E-09 
 Xe-132    2.542E-09 
 Xe-134    1.261E-09 
 Xe-136    9.183E-10 
 Cs-133    6.364E-10 
 Ba-130    2.812E-12 
 Ba-132    2.737E-12 
 Ba-134    4.818E-10 
 Ba-135    5.678E-10 
 Ba-136    1.444E-09 
 Ba-137    1.355E-09 
 Ba-138    9.974E-09 
 La-138    2.444E-13 
 La-139    8.980E-10 
 Ce-136    1.302E-12 
 Ce-138    1.794E-12 
 Ce-140    1.650E-09 
 Ce-142    1.867E-10 
 Pr-141    2.357E-10 
 Nd-142    3.155E-10 
 Nd-143    1.311E-10 
 Nd-144    3.092E-10 
 Nd-145    9.961E-11 
 Nd-146    2.202E-10 
 Nd-148    6.425E-11 
 Nd-150    6.180E-11 
 Sm-144    5.779E-12 
 Sm-147    6.541E-11 
 Sm-148    3.496E-11 
 Sm-149    3.660E-11 
 Sm-150    2.602E-11 
 Sm-152    9.699E-11 
 Sm-154    7.116E-11 
 Eu-151    4.195E-11 
 Eu-153    4.288E-11 
 Gd-152    9.979E-13 
 Gd-154    7.194E-12 
 Gd-155    4.870E-11 
 Gd-156    8.173E-11 
 Gd-157    4.866E-11 
 Gd-158    8.643E-11 
 Gd-160    7.206E-11 
 Tb-159    5.478E-11 
 Dy-156    1.554E-13 
 Dy-158    3.162E-13 
 Dy-160    1.010E-11 
 Dy-161    6.843E-11 
 Dy-162    1.015E-10 
 Dy-163    8.620E-11 
 Dy-164    1.059E-10 
 Ho-165    1.470E-10 
 Er-162    2.492E-13 
 Er-164    4.435E-12 
 Er-166    7.999E-11 
 Er-167    5.093E-11 
 Er-168    7.334E-11 
 Er-170    3.731E-11 
 Tm-169    3.568E-11 
 Yb-168    2.459E-13 
 Yb-170    1.139E-11 
 Yb-171    3.547E-11 
 Yb-172    6.718E-11 
 Yb-173    4.205E-11 
 Yb-174    1.029E-10 
 Yb-176    3.767E-11 
 Lu-175    3.659E-11 
 Lu-176    1.451E-11 
 Hf-174    3.522E-13 
 Hf-176    1.355E-11 
 Hf-177    3.101E-11 
 Hf-178    7.713E-11 
 Hf-179    2.475E-11 
 Hf-180    8.437E-11 
 Ta-180    6.689E-14 
 Ta-181    4.680E-11 
 W-180     1.412E-12 
 W-182     6.279E-11 
 W-183     3.113E-11 
 W-184     6.920E-11 
 W-186     4.503E-11 
 Re-185    2.664E-11 
 Re-187    3.600E-11 
 Os-184    3.224E-13 
 Os-186    1.576E-11 
 Os-187    9.502E-12 
 Os-188    1.033E-10 
 Os-189    1.004E-10 
 Os-190    1.743E-10 
 Os-192    2.495E-10 
 Ir-191    2.174E-10 
 Ir-193    3.650E-10 
 Pt-190    2.202E-13 
 Pt-192    1.420E-11 
 Pt-194    4.092E-10 
 Pt-195    4.091E-10 
 Pt-196    3.401E-10 
 Pt-198    1.040E-10 
 Au-197    1.872E-10 
 Hg-196    4.882E-13 
 Hg-198    5.412E-11 
 Hg-199    7.672E-11 
 Hg-200    1.281E-10 
 Hg-201    6.829E-11 
 Hg-202    1.720E-10 
 Hg-204    1.370E-10 
 Tl-203    9.777E-11 
 Tl-205    1.763E-10 
 Pb-204    6.884E-11 
 Pb-208    2.033E-09 
 Bi-209    1.818E-10 
