H Table: (M=2.00, Z=0.00002)
   Isotopes     Yields  
   Cu-67        9.16091736858e-28 
   Cu-68        3.69310986331e-100
   Cu-69        3.69310986331e-100
   Cu-70        3.69310986331e-100
   Cu-71        3.69310986331e-100
   Zn-62        3.69310986331e-100
   Zn-63        3.69310986331e-100
   Zn-64        1.02140288162e-08 
   Zn-65        3.90090687827e-13 
   Zn-66        7.30437010721e-09 
   Zn-67        1.23673876976e-09 
   Zn-68        5.49892726837e-09 
   Zn-69        6.35114581482e-23 
   Zn-70        1.13013726926e-10 
   Zn-71        2.71515144957e-28 
   Zn-72        1.13577989818e-50 
   Zn-73        3.69310986331e-100
   Zn-74        3.69310986331e-100
   Ga-65        7.30911883885e-34 
   Ga-66        3.69310986331e-100
   Ga-67        6.98241784516e-28 
   Ga-68        1.951210657e-31   
   Ga-69        6.39497085072e-10 
   Ga-70        2.4943093745e-24  
   Ga-71        4.64166642282e-10 
   Ga-72        1.37860515528e-20 
   Ga-73        1.21194576529e-28 
   Ga-74        3.69310986331e-100
   Ga-75        3.69310986331e-100
   Ge-66        3.69310986331e-100
   Ge-67        3.69310986331e-100
   Ge-68        3.69310986331e-100
   Ge-69        3.69310986331e-100
   Ge-70        8.08441132218e-10 
   Ge-71        2.31916843046e-18 
   Ge-72        8.63803047517e-10 
   Ge-73        2.39393455513e-10 
   Ge-74        1.14750310426e-09 
   Ge-75        5.20291767031e-23 
   Ge-76        1.39568713696e-10 
   Ge-77        6.58098075638e-23 
   Ge-78        1.1371824999e-33  
   As-69        3.69310986331e-100
   As-70        3.69310986331e-100
   As-71        2.14207315414e-30 
   As-72        3.69310986331e-100
   As-73        1.47781807813e-29 
   As-74        4.30025488929e-28 
   As-75        1.48012173564e-10 
   As-76        1.3397113776e-20  
   As-77        7.85352403513e-22 
   As-78        7.58172839029e-32 
   As-79        3.69310986331e-100
   As-80        3.69310986331e-100
   As-81        3.69310986331e-100
   Se-72        3.69310986331e-100
   Se-73        3.69310986331e-100
   Se-74        8.15918504138e-12 
   Se-75        6.44195030712e-20 
   Se-76        1.99466631866e-10 
   Se-77        1.16351313878e-10 
   Se-78        4.76742486204e-10 
   Se-79        1.40540510657e-11 
   Se-80        6.56406019701e-10 
   Se-81        4.39528462374e-25 
   Se-82        9.39897671668e-11 
   Se-83        4.76735246165e-27 
   Se-84        3.6932894322e-100 
   Br-74        3.69310986331e-100
   Br-75        3.69310986331e-100
   Br-76        3.69310986331e-100
   Br-77        1.31836377516e-54 
   Br-78        3.69310986331e-100
   Br-79        1.18663016049e-10 
   Br-80        9.83782285452e-25 
   Br-81        1.27160738686e-10 
   Br-82        3.21076077196e-20 
   Br-83        6.11535369658e-25 
   Br-84        2.79161267223e-36 
   Br-85        3.69310986331e-100
   Br-86        3.69310986331e-100
   Br-87        3.69310986331e-100
   Kr-76        3.69310986331e-100
   Kr-77        3.69310986331e-100
   Kr-78        2.65790868572e-12 
   Kr-79        2.59945715168e-23 
   Kr-80        4.00442141693e-11 
   Kr-81        1.13243769199e-11 
   Kr-82        2.30892844724e-10 
   Kr-83        1.38475208838e-10 
   Kr-84        7.32995128666e-10 
   Kr-85        4.42252687266e-16 
   Kr-86        2.85137632319e-10 
   Kr-87        8.77882400178e-25 
   Kr-88        1.07125932922e-33 
   Kr-89        3.69310986331e-100
   Kr-90        3.69310986331e-100
   Rb-79        3.69310986331e-100
   Rb-80        3.69310986331e-100
   Rb-81        3.69310986331e-100
   Rb-82        3.69310986331e-100
   Rb-83        3.69310986331e-100
   Rb-84        1.13785163636e-29 
   Rb-85        1.46508404921e-10 
   Rb-86        4.67056708589e-19 
   Rb-87        6.42582141005e-11 
   Rb-88        2.86736868577e-26 
   Rb-89        2.58997741794e-36 
   Rb-90        3.69310986331e-100
   Rb-91        3.69310986331e-100
   Sr-80        3.69310986331e-100
   Sr-81        3.69310986331e-100
   Sr-82        3.69310986331e-100
   Sr-83        3.69310986331e-100
   Sr-84        2.19189757376e-12 
   Sr-85        5.05475729159e-21 
   Sr-86        1.70725479247e-10 
   Sr-87        1.13075099264e-10 
   Sr-88        2.88518459463e-09 
   Sr-89        7.63558125674e-18 
   Sr-90        4.75246471285e-16 
   Sr-91        9.11582019512e-31 
   Sr-92        3.69310986331e-100
   Sr-93        3.69310986331e-100
   Sr-94        3.69310986331e-100
   Y-85         3.69310986331e-100
   Y-86         3.69310986331e-100
   Y-87         3.69310986331e-100
   Y-88         3.69310986331e-100
   Y-89         7.55605421972e-10 
   Y-90         2.97409796499e-19 
   Y-91         2.02535499876e-24 
   Y-92         8.86599518406e-100
   Y-93         3.69310986331e-100
   Y-94         3.69310986331e-100
   Y-95         3.69310986331e-100
   Y-96         3.69310986331e-100
   Zr-86        3.69310986331e-100
   Zr-87        3.69310986331e-100
   Zr-88        3.69310986331e-100
   Zr-89        3.69310986331e-100
   Zr-90        1.05544970995e-09 
   Zr-91        2.50394650578e-10 
   Zr-92        4.24057657962e-10 
   Zr-93        1.36368008803e-10 
   Zr-94        7.06426137958e-10 
   Zr-95        1.38851723376e-17 
   Zr-96        1.08807971961e-11 
   Zr-97        1.01698684087e-22 
   Zr-98        3.69310986331e-100
   Nb-89        3.69310986331e-100
   Nb-90        3.69310986331e-100
   Nb-91        3.69310986331e-100
   Nb-92        3.69310986331e-100
   Nb-93        1.93448468414e-11 
   Nb-94        2.9798641038e-15  
   Nb-95        1.10468030797e-17 
   Nb-96        1.51379261989e-25 
   Nb-97        7.78932579496e-24 
   Nb-98        3.37954494116e-35 
   Nb-99        3.69310986331e-100
   Mo-90        3.69310986331e-100
   Mo-91        3.69310986331e-100
   Mo-92        7.01562098391e-12 
   Mo-93        9.77215005759e-15 
   Mo-94        1.28551032389e-11 
   Mo-95        8.24110881065e-11 
   Mo-96        1.62425769459e-10 
   Mo-97        5.77029598524e-11 
   Mo-98        2.07605798548e-10 
   Mo-99        2.54027812448e-19 
   Mo-100       6.58026377388e-12 
   Mo-101       8.38004242655e-27 
   Mo-102       1.15988794718e-44 
   Tc-93        3.69310986331e-100
   Tc-94        3.69310986331e-100
   Tc-95        3.69310986331e-100
   Tc-96        3.69310986331e-100
   Tc-97        5.95007725605e-15 
   Tc-98        3.18724719392e-16 
   Tc-99        1.71136184522e-11 
   Tc-100       5.46895740335e-28 
   Tc-101       1.65523668055e-26 
   Tc-102       1.04984963322e-42 
   Tc-103       3.69310986331e-100
   Tc-104       3.69310986331e-100
   Tc-105       3.69310986331e-100
   Ru-94        3.69310986331e-100
   Ru-95        3.69310986331e-100
   Ru-96        1.9996472727e-12  
   Ru-97        4.83340380376e-23 
   Ru-98        7.07002237905e-13 
   Ru-99        1.50988402201e-11 
   Ru-100       1.0441538463e-10  
   Ru-101       2.8330888435e-11  
   Ru-102       1.49244122766e-10 
   Ru-103       2.54342772144e-19 
   Ru-104       9.17322429248e-12 
   Ru-105       1.364707993e-23   
   Ru-106       4.85737944916e-27 
   Rh-98        3.69310986331e-100
   Rh-99        3.69310986331e-100
   Rh-100       3.69310986331e-100
   Rh-101       3.69310986331e-100
   Rh-102       3.69310986331e-100
   Rh-103       3.21433880111e-11 
   Rh-104       1.55405054858e-26 
   Rh-105       1.86793804926e-21 
   Rh-106       2.76590625605e-35 
   Rh-107       3.69310986331e-100
   Rh-108       3.69310986331e-100
   Pd-99        3.69310986331e-100
   Pd-100       3.69310986331e-100
   Pd-101       3.69310986331e-100
   Pd-102       2.8795051804e-13  
   Pd-103       5.17052202648e-23 
   Pd-104       8.07818008018e-11 
   Pd-105       2.70265978975e-11 
   Pd-106       1.00852424831e-10 
   Pd-107       1.84254366619e-11 
   Pd-108       1.26296243228e-10 
   Pd-109       2.62906820407e-20 
   Pd-110       5.88202857402e-12 
   Pd-111       4.43627464679e-26 
   Pd-112       1.64905641992e-29 
   Ag-101       3.69310986331e-100
   Ag-102       3.69310986331e-100
   Ag-103       3.69310986331e-100
   Ag-104       3.69310986331e-100
   Ag-105       3.69310986331e-100
   Ag-106       3.69310986331e-100
   Ag-107       5.54527478647e-12 
   Ag-108       1.20234216867e-27 
   Ag-109       3.93202691506e-11 
   Ag-110       2.55092648827e-26 
   Ag-111       8.57026052158e-21 
   Ag-112       5.29668925225e-30 
   Ag-113       3.69310986331e-100
   Cd-102       3.69310986331e-100
   Cd-103       3.69310986331e-100
   Cd-104       3.69310986331e-100
   Cd-105       3.69310986331e-100
   Cd-106       4.31711495413e-13 
   Cd-107       1.65321510695e-25 
   Cd-108       8.45851491812e-13 
   Cd-109       3.70709683265e-18 
   Cd-110       1.06634066325e-10 
   Cd-111       3.99069032474e-11 
   Cd-112       1.43617563172e-10 
   Cd-113       4.50860411957e-11 
   Cd-114       2.13939546783e-10 
   Cd-115       1.65346009095e-18 
   Cd-116       6.01873332211e-12 
   Cd-117       3.14386374595e-24 
   Cd-118       1.61367274685e-33 
   In-106       3.69310986331e-100
   In-107       3.69310986331e-100
   In-108       3.69310986331e-100
   In-109       3.69310986331e-100
   In-110       3.69310986331e-100
   In-111       3.69310986331e-100
   In-112       3.69310986331e-100
   In-113       1.7936063869e-13  
   In-114       3.33396828077e-30 
   In-115       4.45693307311e-11 
   In-116       6.76637333049e-27 
   In-117       1.23703428607e-24 
   In-118       1.32665115236e-35 
   In-119       3.69310986331e-100
   Sn-108       3.69310986331e-100
   Sn-109       3.69310986331e-100
   Sn-110       3.69310986331e-100
   Sn-111       3.69310986331e-100
   Sn-112       8.34115388141e-13 
   Sn-113       4.60419510559e-22 
   Sn-114       5.98304310124e-13 
   Sn-115       3.08680172205e-13 
   Sn-116       2.81878008483e-10 
   Sn-117       9.36844857483e-11 
   Sn-118       4.17761944412e-10 
   Sn-119       1.33578747317e-10 
   Sn-120       6.85632873749e-10 
   Sn-121       2.09509673974e-19 
   Sn-122       3.42666191647e-11 
