H Table: (M=2.0,Z=0.01)

Isotopes Yields		
Zr-87	1.0561106E-99	
Zr-88	1.0561106E-99	
Zr-89	1.0561106E-99	
Zr-90	1.5479607E-08	
Zr-91	3.8894974E-09	
Zr-92	6.1248179E-09	
Zr-93	1.2352305E-09	
Zr-94	7.1312262E-09	
Zr-95	1.0561106E-99	
Zr-96	7.2220462E-10	
Zr-97	1.0561106E-99	
Zr-98	1.0561106E-99	
Nb-89	1.0561106E-99	
Nb-90	1.0561106E-99	
Nb-91	8.3995251E-28	
Nb-92	1.0561106E-99	
Nb-93	9.8621700E-10	
Nb-94	2.2098565E-14	
Nb-95	1.0561106E-99	
Nb-96	1.0561106E-99	
Nb-97	1.0561106E-99	
Nb-98	1.0561106E-99	
Nb-99	1.0561106E-99	
Mo-90	1.0561106E-99	
Mo-91	1.0561106E-99	
Mo-92	5.2554846E-10	
Mo-93	3.6949439E-13	
Mo-94	3.5122625E-10	
Mo-95	1.1809645E-09	
Mo-96	1.6851324E-09	
Mo-97	7.0947278E-10	
Mo-98	2.1439511E-09	
Mo-99	1.0561106E-99	
Mo-100	4.3612988E-10	
Mo-101	1.0561106E-99	
Mo-102	1.0561106E-99	
Tc-93	1.0561106E-99	
Tc-94	1.0561106E-99	
Tc-95	1.0561106E-99	
Tc-96	1.0561106E-99	
Tc-97	2.0189211E-14	
Tc-98	8.4807013E-15	
Tc-99	1.6386847E-10	
Tc-100	1.0561106E-99	
Tc-101	1.0561106E-99	
Tc-102	1.0561106E-99	
Tc-103	1.0561106E-99	
Tc-104	1.0561106E-99	
Tc-105	1.0561106E-99	
Ru-94	1.0561106E-99	
Ru-95	1.0561106E-99	
Ru-96	1.5154864E-10	
Ru-97	1.0561106E-99	
Ru-98	5.2287479E-11	
Ru-99	3.6423271E-10	
Ru-100	9.4271198E-10	
Ru-101	6.2221760E-10	
Ru-102	1.7491305E-09	
Ru-103	1.0561106E-99	
Ru-104	6.0307959E-10	
Ru-105	1.0561106E-99	
Ru-106	1.0561106E-99	
Rh-98	1.0561106E-99	
Rh-99	1.0561106E-99	
Rh-100	1.0561106E-99	
Rh-101	1.0561106E-99	
Rh-102	1.0561106E-99	
Rh-103	6.9505123E-10	
Rh-104	1.0561106E-99	
Rh-105	1.0561106E-99	
Rh-106	1.0561106E-99	
Rh-107	1.0561106E-99	
Rh-108	1.0561106E-99	
Pd-99	1.0561106E-99	
Pd-100	1.0561106E-99	
Pd-101	1.0561106E-99	
Pd-102	2.1960704E-11	
Pd-103	1.0561106E-99	
Pd-104	6.7500792E-10	
Pd-105	6.1137406E-10	
Pd-106	1.1398049E-09	
Pd-107	1.0372787E-10	
