H Table: (M=3.0,Z=0.006)
#H Lifetime: 3.639E+08
#H Mfinal: 7.097E-01
 Isotopes  Yields    
 Ge-76     3.476E-09 
 As-75     6.217E-09 
 Se-74     1.617E-10 
 Se-76     1.127E-08 
 Se-77     5.212E-09 
 Se-78     2.819E-08 
 Se-80     3.677E-08 
 Se-82     1.981E-09 
 Br-79     6.884E-09 
 Br-81     6.804E-09 
 Kr-78     5.265E-11 
 Kr-80     7.169E-10 
 Kr-82     1.301E-08 
 Kr-83     5.767E-09 
 Kr-84     3.408E-08 
 Kr-86     2.913E-08 
 Rb-85     1.046E-08 
 Rb-87     1.305E-08 
 Sr-84     4.358E-11 
 Sr-86     5.186E-09 
 Sr-87     2.515E-09 
 Sr-88     3.425E-08 
 Y-89      8.401E-09 
 Zr-90     6.012E-09 
 Zr-91     1.675E-09 
 Zr-92     3.008E-09 
 Zr-94     2.241E-09 
 Zr-96     1.436E-09 
 Nb-93     9.049E-10 
 Mo-92     1.367E-10 
 Mo-94     8.723E-11 
 Mo-95     4.175E-10 
 Mo-96     5.056E-10 
 Mo-97     2.251E-10 
 Mo-98     5.882E-10 
 Mo-100    1.323E-10 
 Ru-96     3.950E-11 
 Ru-98     1.360E-11 
 Ru-99     1.412E-10 
 Ru-100    2.290E-10 
 Ru-101    1.597E-10 
 Ru-102    4.138E-10 
 Ru-104    1.629E-10 
 Rh-103    1.734E-10 
 Pd-102    5.726E-12 
 Pd-104    1.431E-10 
 Pd-105    1.516E-10 
 Pd-106    2.547E-10 
 Pd-108    2.675E-10 
 Pd-110    8.692E-11 
 Ag-107    1.243E-10 
 Ag-109    1.319E-10 
 Cd-106    8.567E-12 
 Cd-108    6.234E-12 
 Cd-110    1.707E-10 
 Cd-111    1.215E-10 
 Cd-112    2.838E-10 
 Cd-113    1.207E-10 
 Cd-114    3.621E-10 
 Cd-116    1.062E-10 
 In-113    3.516E-12 
 In-115    1.106E-10 
 Sn-112    1.648E-11 
 Sn-114    1.139E-11 
 Sn-115    5.913E-12 
 Sn-116    4.161E-10 
 Sn-117    1.962E-10 
 Sn-118    7.095E-10 
 Sn-119    2.365E-10 
 Sn-120    9.865E-10 
 Sn-122    2.323E-10 
 Sn-124    1.196E-10 
 Sb-121    1.178E-10 
 Sb-123    8.108E-11 
 Te-120    2.198E-12 
 Te-122    1.057E-10 
 Te-123    3.640E-11 
 Te-124    2.146E-10 
 Te-125    2.032E-10 
 Te-126    6.207E-10 
 Te-128    8.068E-10 
 Te-130    8.444E-10 
 I-127     2.186E-10 
 Xe-124    2.983E-12 
 Xe-126    2.632E-12 
 Xe-128    1.009E-10 
 Xe-129    6.824E-10 
 Xe-130    2.037E-10 
 Xe-131    5.695E-10 
 Xe-132    8.288E-10 
 Xe-134    3.410E-10 
 Xe-136    2.113E-10 
 Cs-133    2.189E-10 
 Ba-130    2.449E-12 
 Ba-132    2.379E-12 
 Ba-134    1.080E-10 
 Ba-135    2.088E-10 
 Ba-136    3.450E-10 
 Ba-137    5.280E-10 
 Ba-138    4.010E-09 
 La-138    2.154E-13 
 La-139    5.187E-10 
 Ce-136    1.132E-12 
 Ce-138    1.550E-12 
 Ce-140    1.297E-09 
 Ce-142    1.897E-10 
 Pr-141    1.813E-10 
 Nd-142    2.877E-10 
 Nd-143    9.864E-11 
 Nd-144    2.573E-10 
 Nd-145    6.779E-11 
 Nd-146    2.135E-10 
 Nd-148    5.902E-11 
 Nd-150    3.001E-11 
 Sm-144    4.974E-12 
 Sm-147    3.990E-11 
 Sm-148    4.184E-11 
 Sm-149    2.914E-11 
 Sm-150    3.835E-11 
 Sm-152    6.893E-11 
 Sm-154    5.070E-11 
 Eu-151    3.142E-11 
 Eu-153    3.500E-11 
 Gd-152    8.000E-13 
 Gd-154    1.314E-11 
 Gd-155    3.554E-11 
 Gd-156    6.121E-11 
 Gd-157    4.100E-11 
 Gd-158    8.709E-11 
 Gd-160    5.460E-11 
 Tb-159    4.555E-11 
 Dy-156    1.355E-13 
 Dy-158    2.363E-13 
 Dy-160    1.762E-11 
 Dy-161    5.438E-11 
 Dy-162    9.244E-11 
 Dy-163    7.211E-11 
 Dy-164    1.143E-10 
 Ho-165    1.382E-10 
 Er-162    2.172E-13 
 Er-164    8.060E-12 
 Er-166    7.296E-11 
 Er-167    4.646E-11 
 Er-168    8.054E-11 
 Er-170    4.820E-11 
 Tm-169    3.305E-11 
 Yb-168    2.137E-13 
 Yb-170    1.465E-11 
 Yb-171    4.098E-11 
 Yb-172    7.392E-11 
 Yb-173    4.599E-11 
 Yb-174    1.370E-10 
 Yb-176    5.562E-11 
 Lu-175    3.650E-11 
 Lu-176    1.472E-11 
 Hf-174    1.662E-13 
 Hf-176    8.697E-12 
 Hf-177    3.013E-11 
 Hf-178    7.382E-11 
 Hf-179    3.021E-11 
 Hf-180    1.233E-10 
 Ta-180    3.324E-15 
 Ta-181    4.510E-11 
 W-180     1.191E-13 
 W-182     6.258E-11 
 W-183     3.661E-11 
 W-184     8.752E-11 
 W-186     5.892E-11 
 Re-185    2.819E-11 
 Re-187    3.190E-11 
 Os-184    9.596E-14 
 Os-186    2.607E-11 
 Os-187    1.319E-11 
 Os-188    1.144E-10 
 Os-189    9.121E-11 
 Os-190    1.855E-10 
 Os-192    2.430E-10 
 Ir-191    1.929E-10 
 Ir-193    3.268E-10 
 Pt-190    1.361E-13 
 Pt-192    1.932E-11 
 Pt-194    3.896E-10 
 Pt-195    3.676E-10 
 Pt-196    3.537E-10 
 Pt-198    8.733E-11 
 Au-197    1.750E-10 
 Hg-196    4.063E-13 
 Hg-198    1.075E-10 
 Hg-199    8.559E-11 
 Hg-200    1.901E-10 
 Hg-201    9.124E-11 
 Hg-202    2.963E-10 
 Hg-204    3.637E-11 
 Tl-203    1.465E-10 
 Tl-205    2.712E-10 
 Pb-204    1.654E-10 
 Pb-208    2.608E-08 
 Bi-209    1.123E-09 
