H Table: (M=6.0,Z=0.006)
#H Lifetime: 6.880E+07
#H Mfinal: 1.053E+00
 Isotopes  Yields     X0         Z  A  
 Cr-53     5.649E-07  1.150E-07  24 53 
 Cr-54     1.537E-07  2.917E-08  24 54 
 Mn-55     3.322E-06  6.595E-07  25 55 
 Fe-54     2.398E-05  4.875E-06  26 54 
 Fe-56     3.918E-04  7.937E-05  26 56 
 Fe-57     9.360E-06  1.866E-06  26 57 
 Fe-58     1.415E-06  2.526E-07  26 58 
 Co-59     1.266E-06  2.397E-07  27 59 
 Ni-58     1.691E-05  3.430E-06  28 58 
 Ni-60     6.911E-06  1.367E-06  28 60 
 Ni-61     3.359E-07  6.040E-08  28 61 
 Ni-62     1.026E-06  1.957E-07  28 62 
 Ni-64     3.704E-07  5.146E-08  28 64 
 Cu-63     2.462E-07  3.964E-08  29 63 
 Cu-65     1.202E-07  1.822E-08  29 65 
 Zn-64     3.350E-07  6.791E-08  30 64 
 Zn-66     2.207E-07  4.018E-08  30 66 
 Zn-67     3.483E-08  5.994E-09  30 67 
 Zn-68     1.738E-07  2.782E-08  30 68 
 Zn-70     5.180E-09  9.469E-10  30 70 
 Ga-69     1.882E-08  2.733E-09  31 69 
 Ga-71     1.217E-08  1.866E-09  31 71 
 Ge-70     2.313E-08  3.097E-09  32 70 
 Ge-72     2.936E-08  4.150E-09  32 72 
 Ge-73     8.456E-09  1.174E-09  32 73 
 Ge-74     4.363E-08  5.542E-09  32 74 
 Ge-76     6.606E-09  1.179E-09  32 76 
 As-75     5.893E-09  8.588E-10  33 75 
 Se-74     3.489E-10  7.194E-11  34 74 
 Se-76     7.624E-09  7.784E-10  34 76 
 Se-77     4.656E-09  6.429E-10  34 77 
 Se-78     1.994E-08  2.028E-09  34 78 
 Se-80     3.404E-08  4.340E-09  34 80 
 Se-82     4.348E-09  7.829E-10  34 82 
 Br-79     6.195E-09  8.343E-10  35 79 
 Br-81     6.476E-09  8.323E-10  35 81 
 Kr-78     1.143E-10  2.342E-11  36 78 
 Kr-80     9.613E-10  1.546E-10  36 80 
 Kr-82     9.412E-09  7.924E-10  36 82 
 Kr-83     5.925E-09  7.952E-10  36 83 
 Kr-84     3.355E-08  3.965E-09  36 84 
 Kr-86     3.570E-08  1.228E-09  36 86 
 Rb-85     9.148E-09  7.701E-10  37 85 
 Rb-87     1.526E-08  3.040E-10  37 87 
 Sr-84     9.360E-11  1.939E-11  38 84 
 Sr-86     3.766E-09  3.510E-10  38 86 
 Sr-87     2.125E-09  2.668E-10  38 87 
 Sr-88     4.149E-08  3.009E-09  38 88 
 Y-89      1.104E-08  7.383E-10  39 89 
 Zr-90     9.559E-09  9.214E-10  40 90 
 Zr-91     2.637E-09  2.032E-10  40 91 
 Zr-92     4.863E-09  3.139E-10  40 92 
 Zr-94     4.186E-09  3.251E-10  40 94 
 Zr-96     6.243E-09  5.347E-11  40 96 
 Nb-93     1.551E-09  1.141E-10  41 93 
 Mo-92     2.979E-10  6.080E-11  42 92 
 Mo-94     2.011E-10  3.872E-11  42 94 
 Mo-95     9.311E-10  6.737E-11  42 95 
 Mo-96     8.648E-10  7.131E-11  42 96 
 Mo-97     5.085E-10  4.129E-11  42 97 
 Mo-98     1.384E-09  1.054E-10  42 98 
 Mo-100    3.392E-10  4.291E-11  42 100
 Ru-96     8.566E-11  1.757E-11  44 96 
 Ru-98     2.984E-11  6.048E-12  44 98 
 Ru-99     3.306E-10  4.171E-11  44 99 
 Ru-100    5.531E-10  4.160E-11  44 100
 Ru-101    3.579E-10  5.690E-11  44 101
 Ru-102    1.037E-09  1.063E-10  44 102
 Ru-104    4.016E-10  6.395E-11  44 104
 Rh-103    4.013E-10  6.334E-11  45 103
 Pd-102    1.230E-11  2.547E-12  46 102
 Pd-104    3.737E-10  2.836E-11  46 104
 Pd-105    3.455E-10  5.740E-11  46 105
 Pd-106    6.613E-10  7.092E-11  46 106
 Pd-108    7.009E-10  6.996E-11  46 108
 Pd-110    2.369E-10  3.156E-11  46 110
 Ag-107    2.869E-10  4.708E-11  47 107
 Ag-109    3.233E-10  4.456E-11  47 109
 Cd-106    1.847E-11  3.811E-12  48 106
 Cd-108    1.998E-11  2.765E-12  48 108
 Cd-110    4.518E-10  3.952E-11  48 110
 Cd-111    2.959E-10  4.087E-11  48 111
 Cd-112    7.479E-10  7.773E-11  48 112
 Cd-113    2.970E-10  3.972E-11  48 113
 Cd-114    9.628E-10  9.420E-11  48 114
 Cd-116    3.445E-10  2.499E-11  48 116
 In-113    7.687E-12  1.564E-12  49 113
 In-115    2.802E-10  3.552E-11  49 115
 Sn-112    3.570E-11  7.333E-12  50 112
 Sn-114    2.522E-11  5.065E-12  50 114
 Sn-115    1.299E-11  2.629E-12  50 115
 Sn-116    1.040E-09  1.137E-10  50 116
 Sn-117    4.904E-10  6.055E-11  50 117
 Sn-118    1.829E-09  1.927E-10  50 118
 Sn-119    5.956E-10  6.888E-11  50 119
 Sn-120    2.515E-09  2.637E-10  50 120
 Sn-122    9.099E-10  3.808E-11  50 122
 Sn-124    4.271E-10  4.840E-11  50 124
 Sb-121    2.950E-10  3.794E-11  51 121
 Sb-123    2.157E-10  2.884E-11  51 123
 Te-120    4.693E-12  9.779E-13  52 120
 Te-122    2.614E-10  2.696E-11  52 122
 Te-123    8.807E-11  9.480E-12  52 123
 Te-124    5.788E-10  5.069E-11  52 124
 Te-125    4.813E-10  7.575E-11  52 125
 Te-126    1.579E-09  2.027E-10  52 126
 Te-128    1.861E-09  3.443E-10  52 128
 Te-130    1.883E-09  3.730E-10  52 130
 I-127     4.995E-10  8.763E-11  53 127
 Xe-124    6.331E-12  1.327E-12  54 124
 Xe-126    5.653E-12  1.171E-12  54 126
 Xe-128    2.850E-10  2.368E-11  54 128
 Xe-129    1.492E-09  2.938E-10  54 129
 Xe-130    6.022E-10  4.723E-11  54 130
 Xe-131    1.277E-09  2.369E-10  54 131
 Xe-132    2.029E-09  2.886E-10  54 132
 Xe-134    9.932E-10  1.074E-10  54 134
 Xe-136    7.531E-10  8.878E-11  54 136
 Cs-133    5.117E-10  8.564E-11  55 133
 Ba-130    5.195E-12  1.090E-12  56 130
 Ba-132    5.107E-12  1.058E-12  56 132
 Ba-134    2.777E-10  2.566E-11  56 134
 Ba-135    5.223E-10  7.050E-11  56 135
 Ba-136    8.282E-10  8.461E-11  56 136
 Ba-137    1.761E-09  1.219E-10  56 137
 Ba-138    6.113E-09  7.838E-10  56 138
 La-138    4.340E-13  9.633E-14  57 138
 La-139    7.667E-10  1.075E-10  57 139
 Ce-136    2.430E-12  5.034E-13  58 136
 Ce-138    3.382E-12  6.893E-13  58 138
 Ce-140    1.519E-09  2.464E-10  58 140
 Ce-142    2.546E-10  3.140E-11  58 142
 Pr-141    2.488E-10  4.150E-11  59 141
 Nd-142    3.354E-10  5.957E-11  60 142
 Nd-143    1.510E-10  2.693E-11  60 143
 Nd-144    3.430E-10  5.300E-11  60 144
 Nd-145    1.043E-10  1.859E-11  60 145
 Nd-146    2.550E-10  3.872E-11  60 146
 Nd-148    8.299E-11  1.312E-11  60 148
 Nd-150    6.437E-11  1.302E-11  60 150
 Sm-144    1.085E-11  2.212E-12  62 144
 Sm-147    6.099E-11  1.102E-11  62 147
 Sm-148    4.999E-11  8.315E-12  62 148
 Sm-149    5.163E-11  1.029E-11  62 149
 Sm-150    4.088E-11  5.533E-12  62 150
 Sm-152    1.099E-10  2.032E-11  62 152
 Sm-154    9.380E-11  1.751E-11  62 154
 Eu-151    5.936E-11  1.223E-11  63 151
 Eu-153    6.698E-11  1.352E-11  63 153
 Gd-152    2.823E-12  1.770E-13  64 152
 Gd-154    1.650E-11  1.927E-12  64 154
 Gd-155    6.654E-11  1.316E-11  64 155
 Gd-156    1.022E-10  1.832E-11  64 156
 Gd-157    7.318E-11  1.410E-11  64 157
 Gd-158    1.316E-10  2.252E-11  64 158
 Gd-160    1.055E-10  2.008E-11  64 160
 Tb-159    8.373E-11  1.660E-11  65 159
 Dy-156    2.826E-13  6.027E-14  66 156
 Dy-158    4.936E-13  1.047E-13  66 158
 Dy-160    2.046E-11  2.583E-12  66 160
 Dy-161    1.037E-10  2.101E-11  66 161
 Dy-162    1.567E-10  2.851E-11  66 162
 Dy-163    1.388E-10  2.800E-11  66 163
 Dy-164    1.831E-10  3.190E-11  66 164
 Ho-165    2.559E-10  5.097E-11  67 165
 Er-162    4.527E-13  9.662E-14  68 162
 Er-164    8.563E-12  1.149E-12  68 164
 Er-166    1.296E-10  2.429E-11  68 166
 Er-167    8.504E-11  1.667E-11  68 167
 Er-168    1.178E-10  1.959E-11  68 168
 Er-170    6.857E-11  1.105E-11  68 170
 Tm-169    5.826E-11  1.114E-11  69 169
 Yb-168    4.484E-13  9.508E-14  70 168
 Yb-170    1.696E-11  2.250E-12  70 170
 Yb-171    6.117E-11  1.063E-11  70 171
 Yb-172    9.717E-11  1.635E-11  70 172
 Yb-173    6.793E-11  1.215E-11  70 173
 Yb-174    1.578E-10  2.411E-11  70 174
 Yb-176    6.409E-11  9.777E-12  70 176
 Lu-175    5.833E-11  1.098E-11  71 175
 Lu-176    1.759E-11  2.717E-12  71 176
 Hf-174    3.503E-13  7.394E-14  72 174
 Hf-176    1.340E-11  2.424E-12  72 176
 Hf-177    4.671E-11  8.635E-12  72 177
 Hf-178    8.437E-11  1.274E-11  72 178
 Hf-179    3.861E-11  6.396E-12  72 179
 Hf-180    1.205E-10  1.662E-11  72 180
 Ta-180    7.010E-15  1.459E-15  73 180
 Ta-181    6.593E-11  1.192E-11  73 181
 W-180     2.464E-13  5.041E-14  74 180
 W-182     7.269E-11  1.128E-11  74 182
 W-183     4.079E-11  6.124E-12  74 183
 W-184     8.897E-11  1.318E-11  74 184
 W-186     7.650E-11  1.236E-11  74 186
 Re-185    3.763E-11  6.293E-12  75 185
 Re-187    5.499E-11  1.065E-11  75 187
 Os-184    2.040E-13  4.269E-14  76 184
 Os-186    2.316E-11  3.470E-12  76 186
 Os-187    1.888E-11  3.602E-12  76 187
 Os-188    1.667E-10  2.927E-11  76 188
 Os-189    1.746E-10  3.587E-11  76 189
 Os-190    3.156E-10  5.865E-11  76 190
 Os-192    4.684E-10  9.204E-11  76 192
 Ir-191    3.891E-10  8.152E-11  77 191
 Ir-193    6.681E-10  1.386E-10  77 193
 Pt-190    2.905E-13  6.056E-14  78 190
 Pt-192    3.533E-11  3.513E-12  78 192
 Pt-194    7.772E-10  1.495E-10  78 194
 Pt-195    7.552E-10  1.542E-10  78 195
 Pt-196    6.345E-10  1.157E-10  78 196
 Pt-198    1.706E-10  3.316E-11  78 198
 Au-197    3.293E-10  6.506E-11  79 197
 Hg-196    8.789E-13  1.807E-13  80 196
 Hg-198    9.844E-11  1.186E-11  80 198
 Hg-199    1.155E-10  2.018E-11  80 199
 Hg-200    1.836E-10  2.776E-11  80 200
 Hg-201    9.776E-11  1.592E-11  80 201
 Hg-202    2.453E-10  3.625E-11  80 202
 Hg-204    4.856E-11  8.416E-12  80 204
 Tl-203    1.260E-10  1.934E-11  81 203
 Tl-205    2.722E-10  4.663E-11  81 205
 Pb-204    1.188E-10  1.760E-11  82 204
 Pb-208    3.598E-09  5.315E-10  82 208
 Bi-209    3.206E-10  5.236E-11  83 209
