H Table: (M=20.0,Z=0.02)
#H Lifetime: 9.589E+06
#H Mfinal: 2.730E+00
 Isotopes  Yields    
 Y-89      1.366E-06 
 Zr-90     1.186E-06 
 Zr-91     2.777E-07 
 Zr-92     3.560E-07 
 Zr-94     2.636E-07 
 Zr-96     9.121E-08 
 Nb-93     1.236E-07 
 Mo-92     2.169E-08 
 Mo-94     1.322E-08 
 Mo-95     6.911E-08 
 Mo-96     2.550E-08 
 Mo-97     2.148E-08 
 Mo-98     6.089E-08 
 Mo-100    1.825E-08 
 Ru-96     5.790E-09 
 Ru-98     3.787E-09 
 Ru-99     1.487E-08 
 Ru-100    1.550E-08 
 Ru-101    1.732E-08 
 Ru-102    3.935E-08 
 Ru-104    3.684E-08 
 Rh-103    2.334E-08 
 Pd-102    4.489E-09 
 Pd-104    8.843E-09 
 Pd-105    1.798E-08 
 Pd-106    2.454E-08 
 Pd-108    2.459E-08 
 Pd-110    1.749E-08 
 Ag-107    1.345E-08 
 Ag-109    1.302E-08 
 Cd-106    3.955E-09 
 Cd-108    2.497E-09 
 Cd-110    1.477E-08 
 Cd-111    1.195E-08 
 Cd-112    2.412E-08 
 Cd-113    1.130E-08 
 Cd-114    3.379E-08 
 Cd-116    1.238E-08 
 In-113    5.102E-10 
 In-115    9.058E-09 
 Sn-112    1.103E-08 
 Sn-114    1.207E-08 
 Sn-115    7.694E-10 
 Sn-116    3.003E-08 
 Sn-117    1.612E-08 
 Sn-118    5.474E-08 
 Sn-119    1.864E-08 
 Sn-120    8.884E-08 
 Sn-122    1.808E-08 
 Sn-124    1.860E-08 
 Sb-121    1.119E-08 
 Sb-123    8.300E-09 
 Te-120    5.410E-10 
 Te-122    9.515E-09 
 Te-123    2.531E-09 
 Te-124    1.305E-08 
 Te-125    1.996E-08 
 Te-126    5.783E-08 
 Te-128    8.998E-08 
 Te-130    9.482E-08 
 I-127     2.320E-08 
 Xe-124    1.698E-09 
 Xe-126    1.430E-09 
 Xe-128    1.002E-08 
 Xe-129    7.090E-08 
 Xe-130    1.373E-08 
 Xe-131    5.943E-08 
 Xe-132    7.855E-08 
 Xe-134    4.925E-08 
 Xe-136    4.141E-08 
 Cs-133    2.449E-08 
 Ba-130    8.903E-09 
 Ba-132    9.421E-10 
 Ba-134    6.962E-09 
 Ba-135    1.975E-08 
 Ba-136    2.921E-08 
 Ba-137    3.426E-08 
 Ba-138    2.869E-07 
 La-138    2.257E-11 
 La-139    3.741E-08 
 Ce-136    2.925E-09 
 Ce-138    1.135E-09 
 Ce-140    8.283E-08 
 Ce-142    1.021E-08 
 Pr-141    1.258E-08 
 Nd-142    1.821E-08 
 Nd-143    7.583E-09 
 Nd-144    1.749E-08 
 Nd-145    6.228E-09 
 Nd-146    1.241E-08 
 Nd-148    4.603E-09 
 Nd-150    4.129E-09 
 Sm-144    1.041E-08 
 Sm-147    4.766E-09 
 Sm-148    2.221E-09 
 Sm-149    2.924E-09 
 Sm-150    1.440E-09 
 Sm-152    5.849E-09 
 Sm-154    5.423E-09 
 Eu-151    3.260E-09 
 Eu-153    3.233E-09 
 Gd-152    7.237E-11 
 Gd-154    5.010E-10 
 Gd-155    3.723E-09 
 Gd-156    6.161E-09 
 Gd-157    3.851E-09 
 Gd-158    6.613E-09 
 Gd-160    5.639E-09 
 Tb-159    4.399E-09 
 Dy-156    4.148E-11 
 Dy-158    7.100E-11 
 Dy-160    1.288E-09 
 Dy-161    5.413E-09 
 Dy-162    8.321E-09 
 Dy-163    7.156E-09 
 Dy-164    8.628E-09 
 Ho-165    1.213E-08 
 Er-162    1.012E-10 
 Er-164    6.881E-10 
 Er-166    6.903E-09 
 Er-167    4.123E-09 
 Er-168    5.579E-09 
 Er-170    3.131E-09 
 Tm-169    2.807E-09 
 Yb-168    1.413E-10 
 Yb-170    1.399E-09 
 Yb-171    2.791E-09 
 Yb-172    5.269E-09 
 Yb-173    3.166E-09 
 Yb-174    7.008E-09 
 Yb-176    2.829E-09 
 Lu-175    2.850E-09 
 Lu-176    1.167E-09 
 Hf-174    1.563E-10 
 Hf-176    1.093E-09 
 Hf-177    2.382E-09 
 Hf-178    4.745E-09 
 Hf-179    1.860E-09 
 Hf-180    5.413E-09 
 Ta-180    1.068E-11 
 Ta-181    3.366E-09 
 W-180     2.477E-10 
 W-182     4.673E-09 
 W-183     2.008E-09 
 W-184     4.971E-09 
 W-186     3.482E-09 
 Re-185    1.971E-09 
 Re-187    2.781E-09 
 Os-184    1.799E-10 
 Os-186    1.181E-09 
 Os-187    7.897E-10 
 Os-188    7.881E-09 
 Os-189    8.380E-09 
 Os-190    1.420E-08 
 Os-192    2.161E-08 
 Ir-191    1.870E-08 
 Ir-193    3.200E-08 
 Pt-190    6.548E-11 
 Pt-192    1.353E-09 
 Pt-194    3.571E-08 
 Pt-195    3.589E-08 
 Pt-196    2.869E-08 
 Pt-198    9.014E-09 
 Au-197    1.616E-08 
 Hg-196    2.441E-09 
 Hg-198    3.688E-09 
 Hg-199    6.289E-09 
 Hg-200    1.062E-08 
 Hg-201    5.404E-09 
 Hg-202    1.711E-08 
 Hg-204    1.055E-08 
 Tl-203    7.448E-09 
 Tl-205    1.434E-08 
 Pb-204    7.884E-09 
 Pb-208    1.720E-07 
 Bi-209    1.546E-08 
