H Table: (M=1.0,Z=0.02)
H Lifetime: 1.215E+10
H Mfinal: 5.601E-01
&Isotopes &Yields    &X0        &Z &A  
&H-1      &3.019E-01 &7.064E-01 &1 &1  
&H-2      &3.639E-06 &1.371E-05 &1 &2  
&He-3     &1.470E-04 &4.540E-05 &2 &3  
&He-4     &1.290E-01 &2.735E-01 &2 &4  
&Li-7     &2.132E-11 &7.605E-11 &3 &7  
&B-11     &1.256E-09 &2.856E-09 &5 &11 
&C-12     &1.308E-03 &3.425E-03 &6 &12 
&C-13     &4.450E-05 &4.156E-05 &6 &13 
&N-14     &6.699E-04 &1.059E-03 &7 &14 
&N-15     &1.361E-06 &4.171E-06 &7 &15 
&O-16     &4.232E-03 &9.624E-03 &8 &16 
&O-17     &1.710E-06 &3.813E-06 &8 &17 
&O-18     &9.097E-06 &2.171E-05 &8 &18 
&F-19     &2.471E-07 &5.611E-07 &9 &19 
&Ne-20    &7.995E-04 &1.818E-03 &10&20 
&Ne-21    &2.012E-06 &4.575E-06 &10&21 
&Ne-22    &6.465E-05 &1.470E-04 &10&22 
&Na-23    &1.761E-05 &4.000E-05 &11&23 
&Mg-24    &2.579E-04 &5.862E-04 &12&24 
&Mg-25    &3.401E-05 &7.733E-05 &12&25 
&Mg-26    &3.892E-05 &8.848E-05 &12&26 
&Al-27    &2.851E-05 &6.481E-05 &13&27 
&Si-28    &3.278E-04 &7.453E-04 &14&28 
&Si-29    &1.724E-05 &3.919E-05 &14&29 
&Si-30    &1.176E-05 &2.673E-05 &14&30 
&P-31     &3.126E-06 &7.106E-06 &15&31 
&Pb-206   &1.231E-09 &2.798E-09 &82&206
&Pb-207   &1.359E-09 &3.090E-09 &82&207
&S-32     &1.764E-04 &4.011E-04 &16&32 
&S-33     &1.436E-06 &3.265E-06 &16&33 
&S-34     &8.315E-06 &1.890E-05 &16&34 
&S-36     &3.551E-08 &8.073E-08 &16&36 
&Cl-35    &3.000E-06 &6.821E-06 &17&35 
&Cl-37    &1.014E-06 &2.306E-06 &17&37 
&Ar-36    &3.608E-05 &8.202E-05 &18&36 
&Ar-38    &6.924E-06 &1.574E-05 &18&38 
&Ar-40    &1.166E-08 &2.650E-08 &18&40 
&K-39     &1.715E-06 &3.900E-06 &19&39 
&K-40     &1.448E-10 &5.005E-10 &19&40 
&K-41     &1.301E-07 &2.959E-07 &19&41 
&Ca-40    &3.178E-05 &7.225E-05 &20&40 
&Ca-42    &2.227E-07 &5.063E-07 &20&42 
&Ca-43    &4.758E-08 &1.082E-07 &20&43 
&Ca-44    &7.522E-07 &1.710E-06 &20&44 
&Ca-46    &1.508E-09 &3.428E-09 &20&46 
&Ca-48    &7.357E-08 &1.672E-07 &20&48 
&Sc-45    &2.381E-08 &5.414E-08 &21&45 
&Ti-46    &1.422E-07 &3.232E-07 &22&46 
&Ti-47    &1.309E-07 &2.977E-07 &22&47 
&Ti-48    &1.326E-06 &3.014E-06 &22&48 
&Ti-49    &9.929E-08 &2.257E-07 &22&49 
&Ti-50    &9.712E-08 &2.208E-07 &22&50 
&V-50     &4.467E-10 &1.015E-09 &23&50 
&V-51     &1.820E-07 &4.138E-07 &23&51 
&Cr-50    &3.636E-07 &8.265E-07 &24&50 
&Cr-52    &7.291E-06 &1.658E-05 &24&52 
&Cr-53    &8.426E-07 &1.916E-06 &24&53 
&Cr-54    &2.137E-07 &4.858E-07 &24&54 
&Mn-55    &4.830E-06 &1.098E-05 &25&55 
&Fe-54    &3.571E-05 &8.118E-05 &26&54 
&Fe-56    &5.813E-04 &1.322E-03 &26&56 
&Fe-57    &1.366E-05 &3.107E-05 &26&57 
&Fe-58    &1.850E-06 &4.207E-06 &26&58 
&Co-59    &1.756E-06 &3.991E-06 &27&59 
&Ni-58    &2.512E-05 &5.711E-05 &28&58 
&Ni-60    &1.001E-05 &2.276E-05 &28&60 
&Ni-61    &4.424E-07 &1.006E-06 &28&61 
&Ni-62    &1.434E-06 &3.259E-06 &28&62 
&Ni-64    &3.769E-07 &8.568E-07 &28&64 
&Cu-63    &2.903E-07 &6.600E-07 &29&63 
&Cu-65    &1.335E-07 &3.035E-07 &29&65 
&Zn-64    &4.974E-07 &1.131E-06 &30&64 
&Zn-66    &2.943E-07 &6.690E-07 &30&66 
&Zn-67    &4.390E-08 &9.980E-08 &30&67 
&Zn-68    &2.038E-07 &4.632E-07 &30&68 
&Zn-70    &6.936E-09 &1.577E-08 &30&70 
&Ga-69    &2.002E-08 &4.551E-08 &31&69 
&Ga-71    &1.367E-08 &3.108E-08 &31&71 
&Ge-70    &2.268E-08 &5.157E-08 &32&70 
&Ge-72    &3.040E-08 &6.910E-08 &32&72 
&Ge-73    &8.597E-09 &1.955E-08 &32&73 
&Ge-74    &4.059E-08 &9.228E-08 &32&74 
&Ge-76    &8.634E-09 &1.963E-08 &32&76 
&As-75    &6.290E-09 &1.430E-08 &33&75 
&Se-74    &5.269E-10 &1.198E-09 &34&74 
&Se-76    &5.701E-09 &1.296E-08 &34&76 
&Se-77    &4.709E-09 &1.070E-08 &34&77 
&Se-78    &1.485E-08 &3.376E-08 &34&78 
&Se-80    &3.179E-08 &7.226E-08 &34&80 
&Se-82    &5.734E-09 &1.304E-08 &34&82 
&Br-79    &6.111E-09 &1.389E-08 &35&79 
&Br-81    &6.096E-09 &1.386E-08 &35&81 
&Kr-78    &1.716E-10 &3.900E-10 &36&78 
&Kr-80    &1.132E-09 &2.575E-09 &36&80 
&Kr-82    &5.804E-09 &1.320E-08 &36&82 
&Kr-83    &5.824E-09 &1.324E-08 &36&83 
&Kr-84    &2.904E-08 &6.602E-08 &36&84 
&Kr-86    &8.992E-09 &2.044E-08 &36&86 
&Rb-85    &5.641E-09 &1.282E-08 &37&85 
&Rb-87    &2.120E-09 &5.063E-09 &37&87 
&Sr-84    &1.420E-10 &3.228E-10 &38&84 
&Sr-86    &2.571E-09 &5.845E-09 &38&86 
&Sr-87    &2.061E-09 &4.443E-09 &38&87 
&Sr-88    &2.204E-08 &5.011E-08 &38&88 
&Y-89     &5.407E-09 &1.229E-08 &39&89 
&Zr-90    &6.749E-09 &1.534E-08 &40&90 
&Zr-91    &1.488E-09 &3.384E-09 &40&91 
&Zr-92    &2.299E-09 &5.227E-09 &40&92 
&Zr-94    &2.381E-09 &5.413E-09 &40&94 
&Zr-96    &3.916E-10 &8.903E-10 &40&96 
&Nb-93    &8.357E-10 &1.900E-09 &41&93 
&Mo-92    &4.454E-10 &1.012E-09 &42&92 
&Mo-94    &2.836E-10 &6.448E-10 &42&94 
&Mo-95    &4.935E-10 &1.122E-09 &42&95 
&Mo-96    &5.223E-10 &1.188E-09 &42&96 
&Mo-97    &3.024E-10 &6.875E-10 &42&97 
&Mo-98    &7.717E-10 &1.754E-09 &42&98 
&Mo-100   &3.143E-10 &7.146E-10 &42&100
&Ru-96    &1.287E-10 &2.926E-10 &44&96 
&Ru-98    &4.430E-11 &1.007E-10 &44&98 
&Ru-99    &3.055E-10 &6.945E-10 &44&99 
&Ru-100   &3.047E-10 &6.928E-10 &44&100
&Ru-101   &4.168E-10 &9.475E-10 &44&101
&Ru-102   &7.784E-10 &1.770E-09 &44&102
&Ru-104   &4.684E-10 &1.065E-09 &44&104
&Rh-103   &4.639E-10 &1.055E-09 &45&103
&Pd-102   &1.865E-11 &4.241E-11 &46&102
&Pd-104   &2.077E-10 &4.723E-10 &46&104
&Pd-105   &4.204E-10 &9.558E-10 &46&105
&Pd-106   &5.194E-10 &1.181E-09 &46&106
&Pd-108   &5.124E-10 &1.165E-09 &46&108
&Pd-110   &2.312E-10 &5.255E-10 &46&110
&Ag-107   &3.449E-10 &7.840E-10 &47&107
&Ag-109   &3.264E-10 &7.420E-10 &47&109
&Cd-106   &2.791E-11 &6.346E-11 &48&106
&Cd-108   &2.025E-11 &4.604E-11 &48&108
&Cd-110   &2.894E-10 &6.580E-10 &48&110
&Cd-111   &2.993E-10 &6.805E-10 &48&111
&Cd-112   &5.693E-10 &1.294E-09 &48&112
&Cd-113   &2.909E-10 &6.614E-10 &48&113
&Cd-114   &6.900E-10 &1.569E-09 &48&114
&Cd-116   &1.830E-10 &4.161E-10 &48&116
&In-113   &1.145E-11 &2.604E-11 &49&113
&In-115   &2.602E-10 &5.915E-10 &49&115
&Sn-112   &5.371E-11 &1.221E-10 &50&112
&Sn-114   &3.710E-11 &8.435E-11 &50&114
&Sn-115   &1.925E-11 &4.377E-11 &50&115
&Sn-116   &8.327E-10 &1.893E-09 &50&116
&Sn-117   &4.435E-10 &1.008E-09 &50&117
&Sn-118   &1.412E-09 &3.209E-09 &50&118
&Sn-119   &5.045E-10 &1.147E-09 &50&119
&Sn-120   &1.932E-09 &4.391E-09 &50&120
&Sn-122   &2.789E-10 &6.341E-10 &50&122
&Sn-124   &3.545E-10 &8.060E-10 &50&124
&Sb-121   &2.779E-10 &6.318E-10 &51&121
&Sb-123   &2.113E-10 &4.803E-10 &51&123
&Te-120   &7.162E-12 &1.628E-11 &52&120
&Te-122   &1.974E-10 &4.489E-10 &52&122
&Te-123   &6.942E-11 &1.579E-10 &52&123
&Te-124   &3.713E-10 &8.441E-10 &52&124
&Te-125   &5.548E-10 &1.261E-09 &52&125
&Te-126   &1.485E-09 &3.375E-09 &52&126
&Te-128   &2.522E-09 &5.733E-09 &52&128
&Te-130   &2.732E-09 &6.211E-09 &52&130
&I-127    &6.418E-10 &1.459E-09 &53&127
&Xe-124   &9.719E-12 &2.210E-11 &54&124
&Xe-126   &8.574E-12 &1.949E-11 &54&126
&Xe-128   &1.734E-10 &3.943E-10 &54&128
&Xe-129   &2.152E-09 &4.893E-09 &54&129
&Xe-130   &3.459E-10 &7.865E-10 &54&130
&Xe-131   &1.735E-09 &3.945E-09 &54&131
&Xe-132   &2.114E-09 &4.806E-09 &54&132
&Xe-134   &7.865E-10 &1.788E-09 &54&134
&Xe-136   &6.503E-10 &1.478E-09 &54&136
&Cs-133   &6.273E-10 &1.426E-09 &55&133
&Ba-130   &7.980E-12 &1.814E-11 &56&130
&Ba-132   &7.751E-12 &1.762E-11 &56&132
&Ba-134   &1.879E-10 &4.272E-10 &56&134
&Ba-135   &5.163E-10 &1.174E-09 &56&135
&Ba-136   &6.197E-10 &1.409E-09 &56&136
&Ba-137   &8.928E-10 &2.030E-09 &56&137
&Ba-138   &5.741E-09 &1.305E-08 &56&138
&La-138   &6.922E-13 &1.604E-12 &57&138
&La-139   &7.874E-10 &1.790E-09 &57&139
&Ce-136   &3.687E-12 &8.382E-12 &58&136
&Ce-138   &5.053E-12 &1.148E-11 &58&138
&Ce-140   &1.805E-09 &4.103E-09 &58&140
&Ce-142   &2.300E-10 &5.229E-10 &58&142
&Pr-141   &3.040E-10 &6.910E-10 &59&141
&Nd-142   &4.363E-10 &9.920E-10 &60&142
&Nd-143   &1.972E-10 &4.484E-10 &60&143
&Nd-144   &3.882E-10 &8.826E-10 &60&144
&Nd-145   &1.362E-10 &3.095E-10 &60&145
&Nd-146   &2.836E-10 &6.448E-10 &60&146
&Nd-148   &9.611E-11 &2.185E-10 &60&148
&Nd-150   &9.537E-11 &2.168E-10 &60&150
&Sm-144   &1.620E-11 &3.684E-11 &62&144
&Sm-147   &8.069E-11 &1.834E-10 &62&147
&Sm-148   &6.090E-11 &1.385E-10 &62&148
&Sm-149   &7.538E-11 &1.714E-10 &62&149
&Sm-150   &4.052E-11 &9.213E-11 &62&150
&Sm-152   &1.488E-10 &3.383E-10 &62&152
&Sm-154   &1.283E-10 &2.916E-10 &62&154
